12.645910	61.0064   	60.4577   	60.3708   	60.3513   	0.40568   	0.251869  	0.14319   	0.148143  	0.137897  
12.645951	61.0067   	60.458    	60.3711   	60.3517   	0.405683  	0.251871  	0.143191  	0.148144  	0.137897  
12.645992	61.007    	60.4584   	60.3714   	60.352    	0.405685  	0.251872  	0.143191  	0.148144  	0.137898  
12.646033	61.0074   	60.4587   	60.3718   	60.3523   	0.405687  	0.251873  	0.143192  	0.148145  	0.137899  
12.646074	61.0077   	60.459    	60.3721   	60.3526   	0.405689  	0.251874  	0.143193  	0.148146  	0.137899  
12.646114	61.008    	60.4593   	60.3724   	60.3529   	0.405692  	0.251876  	0.143194  	0.148147  	0.1379    
12.646155	61.0084   	60.4596   	60.3727   	60.3533   	0.405694  	0.251877  	0.143194  	0.148147  	0.137901  
12.646196	61.0087   	60.46     	60.3731   	60.3536   	0.405696  	0.251878  	0.143195  	0.148148  	0.137901  
12.646237	61.009    	60.4603   	60.3734   	60.3539   	0.405698  	0.25188   	0.143196  	0.148149  	0.137902  
12.646278	61.0093   	60.4606   	60.3737   	60.3542   	0.405701  	0.251881  	0.143196  	0.148149  	0.137903  
12.646318	61.0097   	60.4609   	60.374    	60.3545   	0.405703  	0.251882  	0.143197  	0.14815   	0.137904  
12.646359	61.01     	60.4612   	60.3743   	60.3549   	0.405705  	0.251883  	0.143198  	0.148151  	0.137904  
12.646400	61.0103   	60.4616   	60.3747   	60.3552   	0.405707  	0.251885  	0.143199  	0.148151  	0.137905  
12.646441	61.0107   	60.4619   	60.375    	60.3555   	0.40571   	0.251886  	0.143199  	0.148152  	0.137906  
12.646482	61.011    	60.4622   	60.3753   	60.3558   	0.405712  	0.251887  	0.1432    	0.148153  	0.137906  
12.646522	61.0113   	60.4625   	60.3756   	60.3562   	0.405714  	0.251888  	0.143201  	0.148153  	0.137907  
12.646563	61.0116   	60.4629   	60.376    	60.3565   	0.405716  	0.25189   	0.143201  	0.148154  	0.137908  
12.646604	61.012    	60.4632   	60.3763   	60.3568   	0.405719  	0.251891  	0.143202  	0.148155  	0.137908  
12.646645	61.0123   	60.4635   	60.3766   	60.3571   	0.405721  	0.251892  	0.143203  	0.148155  	0.137909  
12.646686	61.0126   	60.4638   	60.3769   	60.3574   	0.405723  	0.251894  	0.143204  	0.148156  	0.13791   
12.646727	61.013    	60.4641   	60.3772   	60.3578   	0.405725  	0.251895  	0.143204  	0.148157  	0.13791   
12.646767	61.0133   	60.4645   	60.3776   	60.3581   	0.405728  	0.251896  	0.143205  	0.148158  	0.137911  
12.646808	61.0136   	60.4648   	60.3779   	60.3584   	0.40573   	0.251897  	0.143206  	0.148158  	0.137912  
12.646849	61.0139   	60.4651   	60.3782   	60.3587   	0.405732  	0.251899  	0.143206  	0.148159  	0.137913  
12.646890	61.0143   	60.4654   	60.3785   	60.3591   	0.405734  	0.2519    	0.143207  	0.14816   	0.137913  
12.646931	61.0146   	60.4657   	60.3789   	60.3594   	0.405737  	0.251901  	0.143208  	0.14816   	0.137914  
12.646971	61.0149   	60.4661   	60.3792   	60.3597   	0.405739  	0.251903  	0.143209  	0.148161  	0.137915  
12.647012	61.0153   	60.4664   	60.3795   	60.36     	0.405741  	0.251904  	0.143209  	0.148162  	0.137915  
12.647053	61.0156   	60.4667   	60.3798   	60.3603   	0.405743  	0.251905  	0.14321   	0.148162  	0.137916  
12.647094	61.0159   	60.467    	60.3801   	60.3607   	0.405746  	0.251906  	0.143211  	0.148163  	0.137917  
12.647135	61.0162   	60.4674   	60.3805   	60.361    	0.405748  	0.251908  	0.143211  	0.148164  	0.137917  
12.647175	61.0166   	60.4677   	60.3808   	60.3613   	0.40575   	0.251909  	0.143212  	0.148164  	0.137918  
12.647216	61.0169   	60.468    	60.3811   	60.3616   	0.405752  	0.25191   	0.143213  	0.148165  	0.137919  
12.647257	61.0172   	60.4683   	60.3814   	60.362    	0.405755  	0.251911  	0.143214  	0.148166  	0.137919  
12.647298	61.0176   	60.4686   	60.3818   	60.3623   	0.405757  	0.251913  	0.143214  	0.148166  	0.13792   
12.647339	61.0179   	60.469    	60.3821   	60.3626   	0.405759  	0.251914  	0.143215  	0.148167  	0.137921  
12.647379	61.0182   	60.4693   	60.3824   	60.3629   	0.405761  	0.251915  	0.143216  	0.148168  	0.137922  
12.647420	61.0185   	60.4696   	60.3827   	60.3632   	0.405763  	0.251917  	0.143216  	0.148169  	0.137922  
12.647461	61.0189   	60.4699   	60.3831   	60.3636   	0.405766  	0.251918  	0.143217  	0.148169  	0.137923  
12.647502	61.0192   	60.4702   	60.3834   	60.3639   	0.405768  	0.251919  	0.143218  	0.14817   	0.137924  
12.647543	61.0195   	60.4706   	60.3837   	60.3642   	0.40577   	0.25192   	0.143219  	0.148171  	0.137924  
12.647584	61.0199   	60.4709   	60.384    	60.3645   	0.405772  	0.251922  	0.143219  	0.148171  	0.137925  
12.647624	61.0202   	60.4712   	60.3843   	60.3649   	0.405775  	0.251923  	0.14322   	0.148172  	0.137926  
12.647665	61.0205   	60.4715   	60.3847   	60.3652   	0.405777  	0.251924  	0.143221  	0.148173  	0.137926  
12.647706	61.0209   	60.4719   	60.385    	60.3655   	0.405779  	0.251926  	0.143221  	0.148173  	0.137927  
12.647747	61.0212   	60.4722   	60.3853   	60.3658   	0.405781  	0.251927  	0.143222  	0.148174  	0.137928  
12.647788	61.0215   	60.4725   	60.3856   	60.3661   	0.405784  	0.251928  	0.143223  	0.148175  	0.137928  
12.647828	61.0218   	60.4728   	60.386    	60.3665   	0.405786  	0.251929  	0.143223  	0.148175  	0.137929  
12.647869	61.0222   	60.4731   	60.3863   	60.3668   	0.405788  	0.251931  	0.143224  	0.148176  	0.13793   
12.647910	61.0225   	60.4735   	60.3866   	60.3671   	0.40579   	0.251932  	0.143225  	0.148177  	0.137931  
12.647951	61.0228   	60.4738   	60.3869   	60.3674   	0.405793  	0.251933  	0.143226  	0.148177  	0.137931  
12.647992	61.0232   	60.4741   	60.3872   	60.3677   	0.405795  	0.251934  	0.143226  	0.148178  	0.137932  
12.648032	61.0235   	60.4744   	60.3876   	60.3681   	0.405797  	0.251936  	0.143227  	0.148179  	0.137933  
12.648073	61.0238   	60.4747   	60.3879   	60.3684   	0.405799  	0.251937  	0.143228  	0.14818   	0.137933  
12.648114	61.0241   	60.4751   	60.3882   	60.3687   	0.405802  	0.251938  	0.143228  	0.14818   	0.137934  
12.648155	61.0245   	60.4754   	60.3885   	60.369    	0.405804  	0.25194   	0.143229  	0.148181  	0.137935  
